Date,DayOfWeek,Month,Season,Weekend,Holiday,Ramadan,Promotion,NearbyEvent,TemperatureC,RainfallMM,FootTraffic,AvgOrderValue,TopSellingProduct,WorkingHours,DailyRevenue
2034-04-13,Thursday,4,Spring,0,0,1,0,0,21,0.2,102,5.84,Tea,10,541.03
2034-04-14,Friday,4,Spring,0,0,0,0,0,23,5.8,131,6.58,Mocha,10,965.23
2034-04-15,Saturday,4,Spring,1,0,1,1,0,30,0.8,240,4.91,Sandwich,11,1266.53
2034-04-16,Sunday,4,Spring,1,0,1,0,0,22,4.0,174,5.77,Latte,11,1152.61
2034-04-17,Monday,4,Spring,0,0,1,1,0,24,0.0,146,10.02,Espresso,10,1572.74
2034-04-18,Tuesday,4,Spring,0,0,1,0,0,25,6.4,136,6.75,Latte,10,1026.41
2034-04-19,Wednesday,4,Spring,0,1,0,1,0,18,3.0,188,7.02,Pastry,10,1481.76
2034-04-20,Thursday,4,Spring,0,0,0,0,1,28,3.2,204,8.49,Sandwich,10,1847.26
2034-04-21,Friday,4,Spring,0,0,0,0,0,22,2.1,142,7.39,Sandwich,10,1102.53
2034-04-22,Saturday,4,Spring,1,0,1,1,1,27,3.2,287,5.74,Pastry,11,1844.66
2034-04-23,Sunday,4,Spring,1,0,1,1,0,29,1.8,249,5.77,Mocha,11,1632.66
2034-04-24,Monday,4,Spring,0,0,1,0,0,22,6.2,113,6.45,Americano,10,866.7
2034-04-25,Tuesday,4,Spring,0,0,1,0,0,21,4.9,116,8.81,Tea,10,1158.64
2034-04-26,Wednesday,4,Spring,0,0,0,1,0,23,8.3,170,6.74,Mocha,10,1085.54
2034-04-27,Thursday,4,Spring,0,0,1,0,0,18,4.5,129,8.84,Americano,10,1105.48
2034-04-28,Friday,4,Spring,0,0,0,1,0,28,1.7,157,9.1,Americano,10,1468.82
2034-04-29,Saturday,4,Spring,1,0,1,0,0,28,3.2,170,5.07,Mocha,11,938.81
2034-04-30,Sunday,4,Spring,1,0,0,0,0,19,2.9,211,8.13,Cappuccino,11,1851.39
2034-05-01,Monday,5,Spring,0,0,0,1,1,30,3.6,247,5.21,Pastry,10,1378.07
2034-05-02,Tuesday,5,Spring,0,0,0,1,0,24,8.8,187,5.43,Tea,10,1034.81
2034-05-03,Wednesday,5,Spring,0,0,0,0,0,19,0.0,152,7.76,Americano,10,1041.54
2034-05-04,Thursday,5,Spring,0,0,0,0,0,20,3.8,134,9.56,Espresso,10,1276.38
2034-05-05,Friday,5,Spring,0,0,0,1,0,24,4.7,187,6.93,Cappuccino,10,1432.43
2034-05-06,Saturday,5,Spring,1,0,0,0,1,27,3.3,273,7.35,Cappuccino,11,2148.2
2034-05-07,Sunday,5,Spring,1,0,0,0,0,28,5.3,187,7.37,Mocha,11,1302.48
2034-05-08,Monday,5,Spring,0,0,0,1,0,25,0.0,162,6.07,Cappuccino,10,1195.87
2034-05-09,Tuesday,5,Spring,0,0,0,0,0,23,11.8,93,9.97,Cappuccino,10,816.12
2034-05-10,Wednesday,5,Spring,0,0,0,1,1,27,6.0,225,8.29,Americano,10,2127.73
2034-05-11,Thursday,5,Spring,0,0,0,0,0,25,0.0,125,7.57,Tea,10,828.28
2034-05-12,Friday,5,Spring,0,0,0,0,0,23,0.0,149,8.32,Tea,10,1386.65
2034-05-13,Saturday,5,Spring,1,0,0,0,1,24,3.8,236,8.0,Tea,11,1874.86
2034-05-14,Sunday,5,Spring,1,0,0,0,0,26,0.0,190,5.73,Mocha,11,1066.63
2034-05-15,Monday,5,Spring,0,0,0,0,0,20,6.0,111,6.43,Mocha,10,567.8
2034-05-16,Tuesday,5,Spring,0,0,0,1,0,30,4.2,194,7.48,Mocha,10,1462.91
2034-05-17,Wednesday,5,Spring,0,0,0,0,0,23,6.3,114,8.77,Pastry,10,949.09
2034-05-18,Thursday,5,Spring,0,0,0,0,0,18,5.0,140,5.92,Mocha,10,863.51
2034-05-19,Friday,5,Spring,0,0,0,1,1,22,7.3,237,6.29,Americano,10,1749.53
2034-05-20,Saturday,5,Spring,1,0,0,0,0,20,2.1,213,10.05,Cappuccino,11,2191.86
2034-05-21,Sunday,5,Spring,1,0,0,1,0,26,6.8,241,6.9,Pastry,11,1907.97
2034-05-22,Monday,5,Spring,0,0,0,0,0,30,3.3,157,6.54,Mocha,10,1096.09
2034-05-23,Tuesday,5,Spring,0,0,0,0,1,27,1.3,176,6.99,Cappuccino,10,1414.23
2034-05-24,Wednesday,5,Spring,0,0,0,1,0,19,0.3,186,9.55,Latte,10,1998.94
2034-05-25,Thursday,5,Spring,0,1,0,0,0,22,8.0,90,8.67,Espresso,10,670.19
2034-05-26,Friday,5,Spring,0,0,0,1,1,24,6.5,252,7.83,Pastry,10,2355.69
2034-05-27,Saturday,5,Spring,1,0,0,1,0,23,0.0,252,7.19,Espresso,11,1983.28
2034-05-28,Sunday,5,Spring,1,0,0,0,0,19,0.0,223,9.68,Sandwich,11,2113.0
2034-05-29,Monday,5,Spring,0,0,0,0,0,28,4.6,156,7.87,Sandwich,10,1219.88
2034-05-30,Tuesday,5,Spring,0,0,0,1,0,18,0.0,172,4.87,Pastry,10,885.19
2034-05-31,Wednesday,5,Spring,0,0,0,0,0,18,3.5,110,10.07,Tea,10,999.09
2034-06-01,Thursday,6,Summer,0,0,0,0,0,31,1.6,162,9.47,Americano,10,1571.16
2034-06-02,Friday,6,Summer,0,0,0,0,0,37,0.0,133,6.35,Latte,10,921.81
2034-06-03,Saturday,6,Summer,1,0,0,1,0,41,0.0,238,10.5,Cappuccino,11,2767.38
2034-06-04,Sunday,6,Summer,1,0,0,1,1,36,2.4,315,8.24,Mocha,11,3055.95
2034-06-05,Monday,6,Summer,0,0,0,0,0,29,2.2,152,7.96,Americano,10,1340.86
2034-06-06,Tuesday,6,Summer,0,0,0,0,0,40,1.9,136,7.36,Latte,10,959.57
2034-06-07,Wednesday,6,Summer,0,0,0,0,0,29,3.0,137,4.54,Tea,10,723.01
2034-06-08,Thursday,6,Summer,0,0,0,0,0,38,2.2,113,4.92,Latte,10,645.25
2034-06-09,Friday,6,Summer,0,0,0,0,0,35,3.0,147,9.38,Latte,10,1364.81
2034-06-10,Saturday,6,Summer,1,0,0,0,0,31,5.6,183,5.23,Pastry,11,1081.86
2034-06-11,Sunday,6,Summer,1,0,0,0,0,41,2.5,220,7.34,Espresso,11,1591.47
2034-06-12,Monday,6,Summer,0,0,0,0,0,37,3.7,152,5.78,Espresso,10,873.59
2034-06-13,Tuesday,6,Summer,0,0,0,1,0,28,0.0,166,7.16,Espresso,10,1452.77
2034-06-14,Wednesday,6,Summer,0,0,0,0,0,28,0.0,148,4.88,Espresso,10,770.98
2034-06-15,Thursday,6,Summer,0,0,0,0,0,41,0.8,144,9.43,Cappuccino,10,1441.07
2034-06-16,Friday,6,Summer,0,0,0,0,0,37,7.3,133,6.84,Mocha,10,803.57
2034-06-17,Saturday,6,Summer,1,0,0,0,0,37,3.0,211,8.94,Latte,11,1902.66
2034-06-18,Sunday,6,Summer,1,0,0,0,0,29,0.4,230,8.25,Pastry,11,1859.87
2034-06-19,Monday,6,Summer,0,0,0,0,0,30,5.0,123,4.78,Pastry,10,701.3
2034-06-20,Tuesday,6,Summer,0,0,0,0,0,41,0.0,136,9.03,Latte,10,1094.22
2034-06-21,Wednesday,6,Summer,0,0,0,0,0,40,0.0,162,5.87,Pastry,10,906.68
2034-06-22,Thursday,6,Summer,0,0,0,0,0,33,0.0,130,8.91,Pastry,10,1030.28
2034-06-23,Friday,6,Summer,0,0,0,1,0,31,0.0,209,9.85,Sandwich,10,2135.62
2034-06-24,Saturday,6,Summer,1,0,0,0,0,36,1.3,206,7.61,Tea,11,1577.38
2034-06-25,Sunday,6,Summer,1,0,0,0,0,31,0.0,202,8.64,Americano,11,1645.56
2034-06-26,Monday,6,Summer,0,0,0,1,0,40,7.2,196,8.03,Tea,10,1639.92
2034-06-27,Tuesday,6,Summer,0,0,0,1,0,35,1.9,180,7.36,Sandwich,10,1570.3
2034-06-28,Wednesday,6,Summer,0,0,0,0,0,29,0.0,144,10.12,Americano,10,1443.18
2034-06-29,Thursday,6,Summer,0,0,0,1,0,32,6.2,171,7.69,Tea,10,1463.75
2034-06-30,Friday,6,Summer,0,0,0,1,0,30,0.8,183,9.29,Mocha,10,1783.72
2034-07-01,Saturday,7,Summer,1,0,0,0,0,32,0.1,228,10.46,Cappuccino,11,2266.51
2034-07-02,Sunday,7,Summer,1,0,0,1,0,38,0.5,235,8.3,Tea,11,2185.34
2034-07-03,Monday,7,Summer,0,0,0,0,0,32,0.0,163,5.33,Sandwich,10,992.89
2034-07-04,Tuesday,7,Summer,0,0,0,0,0,36,0.0,124,5.99,Espresso,10,667.39
2034-07-05,Wednesday,7,Summer,0,0,0,0,1,34,0.0,209,10.12,Latte,10,2109.13
2034-07-06,Thursday,7,Summer,0,0,0,0,0,42,0.0,133,5.29,Pastry,10,721.85
2034-07-07,Friday,7,Summer,0,0,0,1,0,36,0.9,174,7.27,Americano,10,1460.76
2034-07-08,Saturday,7,Summer,1,0,0,0,0,31,8.0,201,5.77,Tea,11,1264.61
2034-07-09,Sunday,7,Summer,1,0,0,1,0,39,5.8,250,8.12,Mocha,11,2232.81
2034-07-10,Monday,7,Summer,0,0,0,0,1,39,3.9,198,4.68,Mocha,10,1025.5
2034-07-11,Tuesday,7,Summer,0,0,0,0,0,31,0.0,121,7.11,Cappuccino,10,802.8
2034-07-12,Wednesday,7,Summer,0,0,0,0,0,29,2.8,112,9.63,Pastry,10,1147.62
2034-07-13,Thursday,7,Summer,0,0,0,0,1,31,0.0,196,5.1,Mocha,10,1139.03
2034-07-14,Friday,7,Summer,0,0,0,0,0,35,2.0,126,7.91,Latte,10,973.79
2034-07-15,Saturday,7,Summer,1,1,0,0,0,40,5.7,182,8.39,Americano,11,1467.35
2034-07-16,Sunday,7,Summer,1,0,0,0,0,33,0.1,208,4.89,Pastry,11,924.03
2034-07-17,Monday,7,Summer,0,0,0,0,0,37,0.0,124,6.31,Tea,10,690.41
2034-07-18,Tuesday,7,Summer,0,0,0,1,0,28,3.2,182,8.44,Americano,10,1647.96
2034-07-19,Wednesday,7,Summer,0,0,0,0,0,42,0.7,161,7.04,Latte,10,1237.82
2034-07-20,Thursday,7,Summer,0,1,0,0,0,39,0.0,144,8.17,Americano,10,1320.44
2034-07-21,Friday,7,Summer,0,0,0,0,0,31,0.0,118,10.27,Cappuccino,10,1092.63
2034-07-22,Saturday,7,Summer,1,1,0,1,0,36,2.2,258,4.85,Mocha,11,1519.11
2034-07-23,Sunday,7,Summer,1,0,0,0,1,37,0.0,253,4.83,Cappuccino,11,1344.96
2034-07-24,Monday,7,Summer,0,0,0,1,0,38,0.7,195,5.77,Espresso,10,1124.05
2034-07-25,Tuesday,7,Summer,0,0,0,0,0,28,3.2,114,5.42,Latte,10,635.21
2034-07-26,Wednesday,7,Summer,0,0,0,0,0,38,1.4,155,9.14,Sandwich,10,1447.9
2034-07-27,Thursday,7,Summer,0,0,0,0,0,40,0.9,135,6.81,Latte,10,992.47
2034-07-28,Friday,7,Summer,0,0,0,0,0,30,0.0,132,9.77,Pastry,10,1379.51
2034-07-29,Saturday,7,Summer,1,0,0,1,0,41,0.5,239,10.08,Espresso,11,2787.9
2034-07-30,Sunday,7,Summer,1,0,0,0,0,41,0.0,228,8.79,Espresso,11,1961.07
2034-07-31,Monday,7,Summer,0,0,0,0,0,42,0.0,146,9.58,Cappuccino,10,1458.41
2034-08-01,Tuesday,8,Summer,0,0,0,0,0,34,4.0,123,8.16,Mocha,10,1084.78
2034-08-02,Wednesday,8,Summer,0,0,0,0,0,38,0.0,127,6.45,Mocha,10,781.55
2034-08-03,Thursday,8,Summer,0,0,0,0,1,34,0.0,209,8.01,Sandwich,10,1767.86
2034-08-04,Friday,8,Summer,0,0,0,1,0,32,0.0,187,4.51,Mocha,10,1055.43
2034-08-05,Saturday,8,Summer,1,0,0,1,1,38,0.0,310,5.09,Espresso,11,1762.45
2034-08-06,Sunday,8,Summer,1,1,0,1,1,40,0.0,314,10.38,Cappuccino,11,3731.52
2034-08-07,Monday,8,Summer,0,0,0,0,0,29,6.3,105,9.58,Tea,10,984.35
2034-08-08,Tuesday,8,Summer,0,0,0,0,1,33,1.3,186,6.75,Sandwich,10,1290.96
2034-08-09,Wednesday,8,Summer,0,0,0,0,0,38,0.0,122,6.3,Pastry,10,862.55
2034-08-10,Thursday,8,Summer,0,0,0,0,0,38,0.0,136,8.54,Americano,10,1272.76
2034-08-11,Friday,8,Summer,0,0,0,0,0,39,1.9,151,8.24,Sandwich,10,1176.85
2034-08-12,Saturday,8,Summer,1,0,0,0,0,34,3.6,211,5.51,Pastry,11,1199.17
2034-08-13,Sunday,8,Summer,1,0,0,0,0,28,0.8,186,8.74,Americano,11,1738.3
2034-08-14,Monday,8,Summer,0,0,0,0,0,40,0.4,139,5.97,Pastry,10,709.13
2034-08-15,Tuesday,8,Summer,0,0,0,0,0,31,0.0,118,8.26,Pastry,10,1068.32
2034-08-16,Wednesday,8,Summer,0,0,0,0,1,34,2.2,196,8.48,Mocha,10,1654.73
2034-08-17,Thursday,8,Summer,0,0,0,0,0,28,0.7,130,10.04,Americano,10,1448.93
2034-08-18,Friday,8,Summer,0,0,0,0,0,39,1.1,134,10.47,Tea,10,1326.07
2034-08-19,Saturday,8,Summer,1,0,0,0,0,36,3.3,200,4.63,Tea,11,788.88
2034-08-20,Sunday,8,Summer,1,0,0,0,1,36,0.8,283,5.72,Cappuccino,11,1626.72
2034-08-21,Monday,8,Summer,0,0,0,1,0,32,0.0,191,9.91,Pastry,10,2117.15
2034-08-22,Tuesday,8,Summer,0,0,0,0,0,38,1.9,137,10.37,Latte,10,1324.56
2034-08-23,Wednesday,8,Summer,0,0,0,0,0,32,1.0,119,6.42,Cappuccino,10,700.45
2034-08-24,Thursday,8,Summer,0,0,0,0,0,38,1.1,151,8.07,Latte,10,1198.05
2034-08-25,Friday,8,Summer,0,0,0,1,0,37,3.3,174,9.32,Latte,10,1662.19
2034-08-26,Saturday,8,Summer,1,0,0,0,0,42,0.0,206,7.85,Espresso,11,1757.54
2034-08-27,Sunday,8,Summer,1,0,0,0,0,31,0.0,208,4.72,Cappuccino,11,961.28
2034-08-28,Monday,8,Summer,0,0,0,0,0,41,0.0,146,10.1,Mocha,10,1571.31
2034-08-29,Tuesday,8,Summer,0,0,0,1,0,32,2.3,177,7.61,Tea,10,1451.75
2034-08-30,Wednesday,8,Summer,0,0,0,0,0,37,1.7,138,4.63,Cappuccino,10,689.21
2034-08-31,Thursday,8,Summer,0,0,0,1,0,35,0.0,187,10.28,Pastry,10,1969.75
2034-09-01,Friday,9,Autumn,0,0,0,1,0,24,5.2,159,5.0,Latte,10,872.58
2034-09-02,Saturday,9,Autumn,1,0,0,0,0,23,2.3,231,9.99,Latte,11,2430.01
2034-09-03,Sunday,9,Autumn,1,0,0,0,0,21,0.0,235,7.07,Americano,11,1655.65
2034-09-04,Monday,9,Autumn,0,0,0,0,0,19,0.0,141,4.59,Sandwich,10,738.17
2034-09-05,Tuesday,9,Autumn,0,0,0,1,0,28,1.5,162,4.51,Latte,10,895.33
2034-09-06,Wednesday,9,Autumn,0,0,0,0,0,25,0.0,126,5.01,Americano,10,626.76
2034-09-07,Thursday,9,Autumn,0,1,0,1,0,24,2.4,152,10.18,Sandwich,10,1848.42
2034-09-08,Friday,9,Autumn,0,0,0,0,0,29,7.6,137,8.71,Cappuccino,10,1097.05
2034-09-09,Saturday,9,Autumn,1,0,0,1,0,21,4.6,246,5.19,Cappuccino,11,1553.48
2034-09-10,Sunday,9,Autumn,1,0,0,0,0,29,0.0,223,5.26,Espresso,11,1241.83
2034-09-11,Monday,9,Autumn,0,0,0,1,0,19,4.1,182,5.6,Latte,10,1063.56
2034-09-12,Tuesday,9,Autumn,0,0,0,0,0,25,4.4,124,6.37,Latte,10,772.32
2034-09-13,Wednesday,9,Autumn,0,0,0,0,0,29,3.8,118,6.32,Pastry,10,823.97
2034-09-14,Thursday,9,Autumn,0,0,0,1,0,30,1.6,160,5.12,Cappuccino,10,909.44
2034-09-15,Friday,9,Autumn,0,0,0,1,1,20,0.0,243,6.6,Sandwich,10,1831.65
2034-09-16,Saturday,9,Autumn,1,0,0,1,0,24,5.2,238,10.14,Tea,11,2739.2
2034-09-17,Sunday,9,Autumn,1,0,0,0,0,29,0.0,202,7.87,Pastry,11,1703.8
2034-09-18,Monday,9,Autumn,0,0,0,0,0,29,5.5,149,10.49,Mocha,10,1617.24
2034-09-19,Tuesday,9,Autumn,0,0,0,0,1,22,1.0,182,9.62,Pastry,10,1706.73
2034-09-20,Wednesday,9,Autumn,0,0,0,0,0,19,6.9,144,8.43,Sandwich,10,1337.19
2034-09-21,Thursday,9,Autumn,0,0,0,1,0,27,4.5,163,8.39,Espresso,10,1405.49
2034-09-22,Friday,9,Autumn,0,0,0,1,0,19,5.6,167,9.84,Mocha,10,1769.05
2034-09-23,Saturday,9,Autumn,1,0,0,0,0,26,3.0,205,6.97,Espresso,11,1326.71
2034-09-24,Sunday,9,Autumn,1,0,0,0,0,28,3.8,178,7.08,Tea,11,1274.52
2034-09-25,Monday,9,Autumn,0,0,0,0,0,19,0.0,162,6.37,Cappuccino,10,925.67
2034-09-26,Tuesday,9,Autumn,0,0,0,0,0,26,0.0,145,5.67,Espresso,10,897.39
2034-09-27,Wednesday,9,Autumn,0,0,0,0,0,20,0.9,133,5.36,Latte,10,849.01
2034-09-28,Thursday,9,Autumn,0,0,0,0,0,25,2.5,145,6.05,Pastry,10,989.3
2034-09-29,Friday,9,Autumn,0,0,0,1,0,20,0.0,178,6.07,Latte,10,1236.2
2034-09-30,Saturday,9,Autumn,1,0,0,0,0,19,5.8,211,6.8,Cappuccino,11,1409.57
2034-10-01,Sunday,10,Autumn,1,0,0,1,0,25,0.0,268,7.68,Americano,11,2362.92
2034-10-02,Monday,10,Autumn,0,0,0,1,0,21,6.8,178,8.99,Mocha,10,1760.3
2034-10-03,Tuesday,10,Autumn,0,0,0,0,0,30,1.3,122,6.95,Latte,10,959.94
2034-10-04,Wednesday,10,Autumn,0,0,0,0,0,30,3.9,152,9.87,Tea,10,1380.56
2034-10-05,Thursday,10,Autumn,0,0,0,1,1,26,3.8,210,8.57,Americano,10,1939.11
2034-10-06,Friday,10,Autumn,0,0,0,1,1,29,4.4,234,10.37,Mocha,10,2855.9
2034-10-07,Saturday,10,Autumn,1,0,0,1,0,18,3.8,271,7.08,Sandwich,11,2112.45
2034-10-08,Sunday,10,Autumn,1,0,0,0,0,30,1.1,213,7.4,Latte,11,1441.32
2034-10-09,Monday,10,Autumn,0,1,0,0,0,18,0.4,140,6.83,Latte,10,808.32
2034-10-10,Tuesday,10,Autumn,0,0,0,0,0,23,1.9,126,5.62,Americano,10,587.39
2034-10-11,Wednesday,10,Autumn,0,0,0,0,0,27,5.9,124,9.88,Pastry,10,1364.57
2034-10-12,Thursday,10,Autumn,0,0,0,1,0,22,3.6,181,6.15,Pastry,10,1162.28
2034-10-13,Friday,10,Autumn,0,0,0,1,0,27,2.8,177,6.31,Sandwich,10,1202.43
2034-10-14,Saturday,10,Autumn,1,0,0,1,1,20,4.3,310,9.83,Latte,11,3422.58
2034-10-15,Sunday,10,Autumn,1,0,0,0,0,29,6.4,219,9.35,Mocha,11,1999.51
2034-10-16,Monday,10,Autumn,0,0,0,0,0,24,5.2,123,7.05,Sandwich,10,1006.96
2034-10-17,Tuesday,10,Autumn,0,0,0,0,0,28,1.4,148,5.94,Americano,10,744.19
2034-10-18,Wednesday,10,Autumn,0,0,0,1,0,28,0.0,208,6.0,Latte,10,1415.31
2034-10-19,Thursday,10,Autumn,0,0,0,1,0,30,4.6,167,6.33,Cappuccino,10,1129.83
2034-10-20,Friday,10,Autumn,0,0,0,1,0,24,3.2,190,9.3,Mocha,10,1880.84
2034-10-21,Saturday,10,Autumn,1,0,0,1,0,30,6.4,227,7.91,Americano,11,1985.63
2034-10-22,Sunday,10,Autumn,1,0,0,0,1,30,3.1,261,9.83,Americano,11,2770.5
2034-10-23,Monday,10,Autumn,0,0,0,0,0,19,5.9,147,4.65,Tea,10,635.3
2034-10-24,Tuesday,10,Autumn,0,0,0,0,0,21,3.6,140,8.65,Pastry,10,1290.63
2034-10-25,Wednesday,10,Autumn,0,0,0,1,0,24,2.0,191,8.06,Espresso,10,1563.09
2034-10-26,Thursday,10,Autumn,0,0,0,0,0,23,5.1,130,5.26,Latte,10,713.23
2034-10-27,Friday,10,Autumn,0,0,0,1,0,20,1.2,187,4.78,Espresso,10,947.24
2034-10-28,Saturday,10,Autumn,1,0,0,1,0,19,3.5,260,4.74,Americano,11,1216.82
2034-10-29,Sunday,10,Autumn,1,0,0,0,0,30,6.4,182,7.72,Latte,11,1381.09
2034-10-30,Monday,10,Autumn,0,0,0,0,0,21,0.0,139,10.42,Cappuccino,10,1491.52
2034-10-31,Tuesday,10,Autumn,0,0,0,1,0,23,5.9,159,6.76,Pastry,10,1265.87
2034-11-01,Wednesday,11,Autumn,0,1,0,1,0,20,2.6,157,10.09,Pastry,10,1737.74
2034-11-02,Thursday,11,Autumn,0,0,0,0,0,24,1.0,126,9.86,Tea,10,1373.17
2034-11-03,Friday,11,Autumn,0,0,0,0,0,21,0.0,153,9.33,Tea,10,1427.94
2034-11-04,Saturday,11,Autumn,1,0,0,0,0,30,1.9,216,9.73,Tea,11,2179.71
2034-11-05,Sunday,11,Autumn,1,0,0,0,0,29,0.0,219,6.0,Sandwich,11,1247.14
2034-11-06,Monday,11,Autumn,0,0,0,1,0,29,0.0,174,6.23,Latte,10,1311.83
2034-11-07,Tuesday,11,Autumn,0,0,0,0,0,24,0.4,148,5.92,Mocha,10,906.39
2034-11-08,Wednesday,11,Autumn,0,0,0,1,0,29,2.8,166,4.77,Americano,10,792.35
2034-11-09,Thursday,11,Autumn,0,0,0,0,1,29,6.5,185,8.77,Sandwich,10,1704.77
2034-11-10,Friday,11,Autumn,0,0,0,1,0,28,3.7,192,10.39,Mocha,10,2296.04
2034-11-11,Saturday,11,Autumn,1,0,0,0,0,20,5.1,197,6.73,Mocha,11,1451.53
2034-11-12,Sunday,11,Autumn,1,0,0,1,0,25,4.0,254,9.53,Latte,11,2679.79
2034-11-13,Monday,11,Autumn,0,0,0,1,0,26,6.7,177,10.45,Sandwich,10,2151.8
2034-11-14,Tuesday,11,Autumn,0,0,0,0,0,28,2.0,142,6.73,Cappuccino,10,1080.49
2034-11-15,Wednesday,11,Autumn,0,0,0,1,0,27,3.2,198,7.4,Tea,10,1588.79
2034-11-16,Thursday,11,Autumn,0,0,0,0,0,18,5.7,107,5.17,Americano,10,447.04
2034-11-17,Friday,11,Autumn,0,0,0,0,0,30,8.6,115,10.42,Americano,10,1148.16
2034-11-18,Saturday,11,Autumn,1,0,0,0,0,20,2.4,207,6.08,Pastry,11,1404.99
2034-11-19,Sunday,11,Autumn,1,0,0,0,1,29,7.4,245,6.55,Mocha,11,1652.48
2034-11-20,Monday,11,Autumn,0,0,0,0,0,18,7.4,141,8.57,Mocha,10,1119.16
2034-11-21,Tuesday,11,Autumn,0,0,0,0,0,21,1.3,121,8.31,Mocha,10,930.2
2034-11-22,Wednesday,11,Autumn,0,0,0,0,0,22,0.8,131,9.69,Tea,10,1198.04
2034-11-23,Thursday,11,Autumn,0,0,0,0,0,28,6.1,111,9.71,Mocha,10,1159.29
2034-11-24,Friday,11,Autumn,0,0,0,0,0,24,2.5,139,10.06,Espresso,10,1481.84
2034-11-25,Saturday,11,Autumn,1,1,0,0,1,19,2.2,240,5.3,Cappuccino,11,1391.96
2034-11-26,Sunday,11,Autumn,1,0,0,0,1,25,3.5,261,8.95,Pastry,11,2567.85
2034-11-27,Monday,11,Autumn,0,0,0,0,0,23,2.9,149,5.08,Americano,10,612.64
2034-11-28,Tuesday,11,Autumn,0,0,0,0,0,29,2.2,132,9.3,Espresso,10,1116.82
2034-11-29,Wednesday,11,Autumn,0,0,0,0,1,20,5.2,183,8.02,Americano,10,1394.48
2034-11-30,Thursday,11,Autumn,0,1,0,0,0,18,5.9,107,6.42,Latte,10,669.41
2034-12-01,Friday,12,Winter,0,0,0,1,0,12,0.2,208,5.01,Tea,10,1252.31
2034-12-02,Saturday,12,Winter,1,0,0,1,0,13,4.0,229,8.54,Mocha,11,2080.24
2034-12-03,Sunday,12,Winter,1,0,0,1,1,16,1.3,293,8.62,Sandwich,11,2898.18
2034-12-04,Monday,12,Winter,0,0,0,0,0,6,3.9,158,6.98,Pastry,10,1000.56
2034-12-05,Tuesday,12,Winter,0,0,0,0,0,9,1.9,125,9.27,Mocha,10,1014.5
2034-12-06,Wednesday,12,Winter,0,0,0,0,0,17,3.6,132,8.28,Sandwich,10,1239.7
2034-12-07,Thursday,12,Winter,0,0,0,0,0,12,0.7,115,5.0,Cappuccino,10,445.52
2034-12-08,Friday,12,Winter,0,0,0,0,1,12,1.1,207,6.21,Sandwich,10,1437.9
2034-12-09,Saturday,12,Winter,1,1,0,1,0,10,5.0,248,7.68,Pastry,11,2025.6
2034-12-10,Sunday,12,Winter,1,0,0,1,0,9,2.5,232,7.98,Pastry,11,1944.32
2034-12-11,Monday,12,Winter,0,0,0,0,0,10,7.1,121,8.94,Cappuccino,10,1136.79
2034-12-12,Tuesday,12,Winter,0,0,0,0,0,12,0.5,115,10.37,Latte,10,1237.72
2034-12-13,Wednesday,12,Winter,0,0,0,0,0,12,1.6,112,5.01,Cappuccino,10,494.66
2034-12-14,Thursday,12,Winter,0,0,0,0,0,7,1.1,135,8.71,Cappuccino,10,1218.4
2034-12-15,Friday,12,Winter,0,0,0,1,1,16,0.0,249,4.59,Sandwich,10,1249.46
2034-12-16,Saturday,12,Winter,1,0,0,1,0,17,5.0,239,7.17,Sandwich,11,1757.86
2034-12-17,Sunday,12,Winter,1,0,0,1,0,6,3.7,231,5.5,Mocha,11,1404.15
2034-12-18,Monday,12,Winter,0,0,0,1,0,17,0.0,193,6.51,Sandwich,10,1238.25
2034-12-19,Tuesday,12,Winter,0,0,0,1,0,16,1.2,192,9.81,Tea,10,2019.1
2034-12-20,Wednesday,12,Winter,0,0,0,1,0,15,3.2,175,5.43,Pastry,10,1160.44
2034-12-21,Thursday,12,Winter,0,0,0,1,0,12,5.8,149,9.14,Latte,10,1350.85
2034-12-22,Friday,12,Winter,0,0,0,0,0,9,6.3,144,10.48,Americano,10,1530.83
2034-12-23,Saturday,12,Winter,1,0,0,0,0,17,0.3,213,6.94,Pastry,11,1356.47
2034-12-24,Sunday,12,Winter,1,0,0,0,0,18,5.1,216,9.46,Americano,11,2190.06
2034-12-25,Monday,12,Winter,0,0,0,1,0,12,5.2,151,5.17,Tea,10,765.8
2034-12-26,Tuesday,12,Winter,0,0,0,0,0,5,2.0,122,10.16,Sandwich,10,1165.56
2034-12-27,Wednesday,12,Winter,0,0,0,0,1,11,0.0,207,10.44,Pastry,10,2309.54
2034-12-28,Thursday,12,Winter,0,0,0,0,0,17,6.4,103,9.13,Espresso,10,1075.86
2034-12-29,Friday,12,Winter,0,1,0,1,0,9,5.2,158,4.67,Pastry,10,793.68
2034-12-30,Saturday,12,Winter,1,0,0,1,0,14,7.8,230,10.28,Pastry,11,2738.86
2034-12-31,Sunday,12,Winter,1,0,0,1,0,15,3.3,235,6.4,Americano,11,1607.18
2035-01-01,Monday,1,Winter,0,0,0,0,0,13,4.8,107,9.63,Espresso,10,989.86
2035-01-02,Tuesday,1,Winter,0,0,0,0,0,17,5.2,146,6.24,Latte,10,956.52
2035-01-03,Wednesday,1,Winter,0,0,0,0,0,13,7.3,114,9.18,Americano,10,1141.71
2035-01-04,Thursday,1,Winter,0,0,0,0,0,13,7.9,144,5.21,Espresso,10,681.39
